,Hostname,Application,Utilization(bps),Timestamp
129399,vdevice-host-name,dns,3127.875,12-02-2019 7:45
129416,vdevice-host-name,dns,3039.25,12-02-2019 7:50
129460,vdevice-host-name,dns,3260.625,12-02-2019 7:55
129525,vdevice-host-name,dns,3221,12-02-2019 8:00
129566,vdevice-host-name,dns,2964,12-02-2019 8:05
129591,vdevice-host-name,dns,3448.625,12-02-2019 8:10
129652,vdevice-host-name,dns,3392.625,12-02-2019 8:15
129683,vdevice-host-name,dns,3878.625,12-02-2019 8:20
129767,vdevice-host-name,dns,3713.25,12-02-2019 8:25
129786,vdevice-host-name,dns,3528,12-02-2019 8:30
129849,vdevice-host-name,dns,2946.25,12-02-2019 8:35
129887,vdevice-host-name,dns,3710,12-02-2019 8:40
129942,vdevice-host-name,dns,3470,12-02-2019 8:45
129964,vdevice-host-name,dns,3729.5,12-02-2019 8:50
130009,vdevice-host-name,dns,3080.625,12-02-2019 8:55
130070,vdevice-host-name,dns,4452.75,12-02-2019 9:00
130106,vdevice-host-name,dns,3068.25,12-02-2019 9:05
130153,vdevice-host-name,dns,3720,12-02-2019 9:10
130212,vdevice-host-name,dns,3678.75,12-02-2019 9:15
130235,vdevice-host-name,dns,3987.75,12-02-2019 9:20
130298,vdevice-host-name,dns,3729.25,12-02-2019 9:25
130322,vdevice-host-name,dns,3103,12-02-2019 9:30
130383,vdevice-host-name,dns,3591.75,12-02-2019 9:35
130408,vdevice-host-name,dns,3019,12-02-2019 9:40
130453,vdevice-host-name,dns,3293.5,12-02-2019 9:45
130523,vdevice-host-name,dns,3175.625,12-02-2019 9:50
130537,vdevice-host-name,dns,3747.375,12-02-2019 9:55
130595,vdevice-host-name,dns,2465,12-02-2019 10:00
130641,vdevice-host-name,dns,2847.5,12-02-2019 10:05
130710,vdevice-host-name,dns,2837.75,12-02-2019 10:10
130721,vdevice-host-name,dns,2602.75,12-02-2019 10:15
130760,vdevice-host-name,dns,3077.25,12-02-2019 10:20
130840,vdevice-host-name,dns,3354.5,12-02-2019 10:25
130854,vdevice-host-name,dns,2961,12-02-2019 10:30
130924,vdevice-host-name,dns,2617,12-02-2019 10:35
130948,vdevice-host-name,dns,2728.75,12-02-2019 10:40
130983,vdevice-host-name,dns,2782.5,12-02-2019 10:45
131044,vdevice-host-name,dns,2929.75,12-02-2019 10:50
131111,vdevice-host-name,dns,2890.625,12-02-2019 10:55
131158,vdevice-host-name,dns,3165.875,12-02-2019 11:00
131192,vdevice-host-name,dns,2553.875,12-02-2019 11:05
131246,vdevice-host-name,dns,3162.75,12-02-2019 11:10
131264,vdevice-host-name,dns,2754.875,12-02-2019 11:15
131322,vdevice-host-name,dns,2808.875,12-02-2019 11:20
131348,vdevice-host-name,dns,3167.5,12-02-2019 11:25
131406,vdevice-host-name,dns,2600.875,12-02-2019 11:30
131470,vdevice-host-name,dns,3351.125,12-02-2019 11:35
131516,vdevice-host-name,dns,3177.75,12-02-2019 11:40
131537,vdevice-host-name,dns,1378.375,12-02-2019 11:45
131587,vdevice-host-name,dns,1342.625,12-02-2019 11:50
131613,vdevice-host-name,dns,1507.125,12-02-2019 11:55
131687,vdevice-host-name,dns,1356.625,12-02-2019 12:00
131709,vdevice-host-name,dns,1144.375,12-02-2019 12:05
131782,vdevice-host-name,dns,1553.75,12-02-2019 12:10
131825,vdevice-host-name,dns,1299.875,12-02-2019 12:15
131871,vdevice-host-name,dns,1386.625,12-02-2019 12:20
131919,vdevice-host-name,dns,1491.25,12-02-2019 12:25
131930,vdevice-host-name,dns,2110.625,12-02-2019 12:30
131979,vdevice-host-name,dns,845.125,12-02-2019 12:35
132031,vdevice-host-name,dns,773.5,12-02-2019 12:40
132063,vdevice-host-name,dns,1480.375,12-02-2019 12:45
132140,vdevice-host-name,dns,848.625,12-02-2019 12:50
132153,vdevice-host-name,dns,1160.125,12-02-2019 12:55
132231,vdevice-host-name,dns,819.125,12-02-2019 13:00
132268,vdevice-host-name,dns,991.625,12-02-2019 13:05
132306,vdevice-host-name,dns,991.5,12-02-2019 13:10
132348,vdevice-host-name,dns,1456.125,12-02-2019 13:15
132402,vdevice-host-name,dns,1230.625,12-02-2019 13:20
132428,vdevice-host-name,dns,925,12-02-2019 13:25
132511,vdevice-host-name,dns,1009,12-02-2019 13:30
132542,vdevice-host-name,dns,867.125,12-02-2019 13:35
132570,vdevice-host-name,dns,689.75,12-02-2019 13:40
132610,vdevice-host-name,dns,1265.875,12-02-2019 13:45
132654,vdevice-host-name,dns,663.625,12-02-2019 13:50
132733,vdevice-host-name,dns,951.375,12-02-2019 13:55
132749,vdevice-host-name,dns,694.375,12-02-2019 14:00
132818,vdevice-host-name,dns,681.125,12-02-2019 14:05
132860,vdevice-host-name,dns,1087.25,12-02-2019 14:10
132899,vdevice-host-name,dns,1322.875,12-02-2019 14:15
132922,vdevice-host-name,dns,1009.25,12-02-2019 14:20
132971,vdevice-host-name,dns,975.875,12-02-2019 14:25
133036,vdevice-host-name,dns,744.875,12-02-2019 14:30
133091,vdevice-host-name,dns,851.75,12-02-2019 14:35
133125,vdevice-host-name,dns,813.875,12-02-2019 14:40
133170,vdevice-host-name,dns,1267.125,12-02-2019 14:45
133218,vdevice-host-name,dns,691.75,12-02-2019 14:50
133264,vdevice-host-name,dns,1000,12-02-2019 14:55
133301,vdevice-host-name,dns,716.375,12-02-2019 15:00
133334,vdevice-host-name,dns,838,12-02-2019 15:05
133372,vdevice-host-name,dns,761.375,12-02-2019 15:10
133451,vdevice-host-name,dns,1108.875,12-02-2019 15:15
133480,vdevice-host-name,dns,1036,12-02-2019 15:20
133517,vdevice-host-name,dns,963.625,12-02-2019 15:25
133572,vdevice-host-name,dns,735.875,12-02-2019 15:30
133612,vdevice-host-name,dns,849.5,12-02-2019 15:35
133678,vdevice-host-name,dns,996.875,12-02-2019 15:40
133687,vdevice-host-name,dns,1282.875,12-02-2019 15:45
133755,vdevice-host-name,dns,619.5,12-02-2019 15:50
133779,vdevice-host-name,dns,963,12-02-2019 15:55
133832,vdevice-host-name,dns,823.375,12-02-2019 16:00
133883,vdevice-host-name,dns,698,12-02-2019 16:05
133909,vdevice-host-name,dns,876.375,12-02-2019 16:10
133985,vdevice-host-name,dns,1150.375,12-02-2019 16:15
134027,vdevice-host-name,dns,952.75,12-02-2019 16:20
134062,vdevice-host-name,dns,914.875,12-02-2019 16:25
134113,vdevice-host-name,dns,908.375,12-02-2019 16:30
134137,vdevice-host-name,dns,727.25,12-02-2019 16:35
134220,vdevice-host-name,dns,856.625,12-02-2019 16:40
134251,vdevice-host-name,dns,1239.875,12-02-2019 16:45
134274,vdevice-host-name,dns,711.75,12-02-2019 16:50
134333,vdevice-host-name,dns,987.375,12-02-2019 16:55
134394,vdevice-host-name,dns,800.25,12-02-2019 17:00
134427,vdevice-host-name,dns,709.75,12-02-2019 17:05
134472,vdevice-host-name,dns,935.75,12-02-2019 17:10
134500,vdevice-host-name,dns,1219.25,12-02-2019 17:15
134554,vdevice-host-name,dns,1005.25,12-02-2019 17:20
134584,vdevice-host-name,dns,906.5,12-02-2019 17:25
134632,vdevice-host-name,dns,765.25,12-02-2019 17:30
134704,vdevice-host-name,dns,655.25,12-02-2019 17:35
134759,vdevice-host-name,dns,820.75,12-02-2019 17:40
134795,vdevice-host-name,dns,1159.25,12-02-2019 17:45
134830,vdevice-host-name,dns,616.25,12-02-2019 17:50
134880,vdevice-host-name,dns,962.375,12-02-2019 17:55
134901,vdevice-host-name,dns,658,12-02-2019 18:00
134979,vdevice-host-name,dns,724,12-02-2019 18:05
135027,vdevice-host-name,dns,848.25,12-02-2019 18:10
135075,vdevice-host-name,dns,1051,12-02-2019 18:15
135094,vdevice-host-name,dns,1018.5,12-02-2019 18:20
135150,vdevice-host-name,dns,889,12-02-2019 18:25
135210,vdevice-host-name,dns,772.5,12-02-2019 18:30
135222,vdevice-host-name,dns,739.5,12-02-2019 18:35
135260,vdevice-host-name,dns,795.75,12-02-2019 18:40
135337,vdevice-host-name,dns,905.125,12-02-2019 18:45
135375,vdevice-host-name,dns,764.125,12-02-2019 18:50
135393,vdevice-host-name,dns,726.875,12-02-2019 18:55
135475,vdevice-host-name,dns,711.875,12-02-2019 19:00
135521,vdevice-host-name,dns,834.125,12-02-2019 19:05
135564,vdevice-host-name,dns,966.875,12-02-2019 19:10
135611,vdevice-host-name,dns,864.875,12-02-2019 19:15
135638,vdevice-host-name,dns,1162.25,12-02-2019 19:20
135694,vdevice-host-name,dns,804.125,12-02-2019 19:25
135750,vdevice-host-name,dns,503.75,12-02-2019 19:30
135755,vdevice-host-name,dns,890,12-02-2019 19:35
135800,vdevice-host-name,dns,792,12-02-2019 19:40
135870,vdevice-host-name,dns,1252.875,12-02-2019 19:45
135896,vdevice-host-name,dns,597,12-02-2019 19:50
135969,vdevice-host-name,dns,981.625,12-02-2019 19:55
136015,vdevice-host-name,dns,601,12-02-2019 20:00
136035,vdevice-host-name,dns,838.5,12-02-2019 20:05
136110,vdevice-host-name,dns,807.5,12-02-2019 20:10
136140,vdevice-host-name,dns,1119.25,12-02-2019 20:15
136172,vdevice-host-name,dns,961,12-02-2019 20:20
136246,vdevice-host-name,dns,869.25,12-02-2019 20:25
136268,vdevice-host-name,dns,650.25,12-02-2019 20:30
136297,vdevice-host-name,dns,774.5,12-02-2019 20:35
136371,vdevice-host-name,dns,1780.875,12-02-2019 20:40
136419,vdevice-host-name,dns,949.5,12-02-2019 20:45
136445,vdevice-host-name,dns,614.25,12-02-2019 20:50
136490,vdevice-host-name,dns,900.625,12-02-2019 20:55
136527,vdevice-host-name,dns,570,12-02-2019 21:00
136585,vdevice-host-name,dns,768,12-02-2019 21:05
136631,vdevice-host-name,dns,652.75,12-02-2019 21:10
136663,vdevice-host-name,dns,1337.5,12-02-2019 21:15
136720,vdevice-host-name,dns,990,12-02-2019 21:20
136768,vdevice-host-name,dns,897.5,12-02-2019 21:25
136791,vdevice-host-name,dns,642.5,12-02-2019 21:30
136847,vdevice-host-name,dns,803,12-02-2019 21:35
136913,vdevice-host-name,dns,709.25,12-02-2019 21:40
136963,vdevice-host-name,dns,1189,12-02-2019 21:45
136988,vdevice-host-name,dns,853.5,12-02-2019 21:50
137015,vdevice-host-name,dns,1045.375,12-02-2019 21:55
137091,vdevice-host-name,dns,644,12-02-2019 22:00
137121,vdevice-host-name,dns,875,12-02-2019 22:05
137150,vdevice-host-name,dns,617.75,12-02-2019 22:10
137215,vdevice-host-name,dns,1242,12-02-2019 22:15
137252,vdevice-host-name,dns,1274.875,12-02-2019 22:20
137285,vdevice-host-name,dns,1038.125,12-02-2019 22:25
137347,vdevice-host-name,dns,590,12-02-2019 22:30
137410,vdevice-host-name,dns,699.375,12-02-2019 22:35
137441,vdevice-host-name,dns,812.375,12-02-2019 22:40
137498,vdevice-host-name,dns,1302.5,12-02-2019 22:45
137532,vdevice-host-name,dns,736.375,12-02-2019 22:50
137564,vdevice-host-name,dns,1020.5,12-02-2019 22:55
137626,vdevice-host-name,dns,539,12-02-2019 23:00
137662,vdevice-host-name,dns,718.375,12-02-2019 23:05
137694,vdevice-host-name,dns,686.375,12-02-2019 23:10
137763,vdevice-host-name,dns,1218.5,12-02-2019 23:15
137818,vdevice-host-name,dns,998.875,12-02-2019 23:20
137837,vdevice-host-name,dns,929.125,12-02-2019 23:25
137893,vdevice-host-name,dns,677.5,12-02-2019 23:30
137956,vdevice-host-name,dns,741.875,12-02-2019 23:35
137978,vdevice-host-name,dns,791.375,12-02-2019 23:40
138013,vdevice-host-name,dns,1177,12-02-2019 23:45
138048,vdevice-host-name,dns,937.125,12-02-2019 23:50
138122,vdevice-host-name,dns,1321.625,12-02-2019 23:55
138165,vdevice-host-name,dns,589.5,13-02-2019 0:00
138184,vdevice-host-name,dns,788.875,13-02-2019 0:05
138245,vdevice-host-name,dns,740.875,13-02-2019 0:10
138274,vdevice-host-name,dns,1430.5,13-02-2019 0:15
138362,vdevice-host-name,dns,974.375,13-02-2019 0:20
138406,vdevice-host-name,dns,1003.125,13-02-2019 0:25
138444,vdevice-host-name,dns,664,13-02-2019 0:30
138485,vdevice-host-name,dns,699.375,13-02-2019 0:35
138509,vdevice-host-name,dns,635.875,13-02-2019 0:40
138544,vdevice-host-name,dns,1337,13-02-2019 0:45
138616,vdevice-host-name,dns,745.875,13-02-2019 0:50
138664,vdevice-host-name,dns,927.875,13-02-2019 0:55
138713,vdevice-host-name,dns,506.375,13-02-2019 1:00
138741,vdevice-host-name,dns,1110.625,13-02-2019 1:05
138789,vdevice-host-name,dns,525,13-02-2019 1:10
138844,vdevice-host-name,dns,1340.625,13-02-2019 1:15
138873,vdevice-host-name,dns,1193.125,13-02-2019 1:20
138914,vdevice-host-name,dns,617.75,13-02-2019 1:25
138952,vdevice-host-name,dns,795.125,13-02-2019 1:30
139004,vdevice-host-name,dns,684.625,13-02-2019 1:35
139051,vdevice-host-name,dns,838,13-02-2019 1:40
139089,vdevice-host-name,dns,1418.625,13-02-2019 1:45
139161,vdevice-host-name,dns,721.625,13-02-2019 1:50
139193,vdevice-host-name,dns,1008.875,13-02-2019 1:55
139236,vdevice-host-name,dns,656.375,13-02-2019 2:00
139281,vdevice-host-name,dns,731.125,13-02-2019 2:05
139316,vdevice-host-name,dns,839.75,13-02-2019 2:10
139397,vdevice-host-name,dns,1308.875,13-02-2019 2:15
139433,vdevice-host-name,dns,963.625,13-02-2019 2:20
139462,vdevice-host-name,dns,878.5,13-02-2019 2:25
139525,vdevice-host-name,dns,867.375,13-02-2019 2:30
139556,vdevice-host-name,dns,704.125,13-02-2019 2:35
139620,vdevice-host-name,dns,843.5,13-02-2019 2:40
139648,vdevice-host-name,dns,1106.125,13-02-2019 2:45
139672,vdevice-host-name,dns,767.875,13-02-2019 2:50
139729,vdevice-host-name,dns,1172.375,13-02-2019 2:55
139794,vdevice-host-name,dns,614.125,13-02-2019 3:00
139828,vdevice-host-name,dns,766.375,13-02-2019 3:05
139864,vdevice-host-name,dns,870.75,13-02-2019 3:10
139906,vdevice-host-name,dns,1098.625,13-02-2019 3:15
139981,vdevice-host-name,dns,1027.125,13-02-2019 3:20
140025,vdevice-host-name,dns,1181.75,13-02-2019 3:25
140049,vdevice-host-name,dns,730.75,13-02-2019 3:30
140082,vdevice-host-name,dns,932.5,13-02-2019 3:35
140146,vdevice-host-name,dns,952.5,13-02-2019 3:40
140193,vdevice-host-name,dns,1440.25,13-02-2019 3:45
140237,vdevice-host-name,dns,808,13-02-2019 3:50
140288,vdevice-host-name,dns,1230.125,13-02-2019 3:55
140304,vdevice-host-name,dns,774.75,13-02-2019 4:00
140376,vdevice-host-name,dns,1056,13-02-2019 4:05
140394,vdevice-host-name,dns,1016.5,13-02-2019 4:10
140475,vdevice-host-name,dns,1326,13-02-2019 4:15
140480,vdevice-host-name,dns,1069.5,13-02-2019 4:20
140535,vdevice-host-name,dns,1071.25,13-02-2019 4:25
140569,vdevice-host-name,dns,853.25,13-02-2019 4:30
140626,vdevice-host-name,dns,864.5,13-02-2019 4:35
140673,vdevice-host-name,dns,1063.5,13-02-2019 4:40
140709,vdevice-host-name,dns,1358.25,13-02-2019 4:45
140752,vdevice-host-name,dns,902.375,13-02-2019 4:50
140807,vdevice-host-name,dns,1071.125,13-02-2019 4:55
140859,vdevice-host-name,dns,754.25,13-02-2019 5:00
140897,vdevice-host-name,dns,755.5,13-02-2019 5:05
140934,vdevice-host-name,dns,1063.5,13-02-2019 5:10
141016,vdevice-host-name,dns,1226.5,13-02-2019 5:15
141039,vdevice-host-name,dns,1190.25,13-02-2019 5:20
141091,vdevice-host-name,dns,1073.25,13-02-2019 5:25
141139,vdevice-host-name,dns,705,13-02-2019 5:30
141176,vdevice-host-name,dns,822.25,13-02-2019 5:35
141238,vdevice-host-name,dns,815,13-02-2019 5:40
141261,vdevice-host-name,dns,1526.5,13-02-2019 5:45
141309,vdevice-host-name,dns,942.25,13-02-2019 5:50
141339,vdevice-host-name,dns,1230.875,13-02-2019 5:55
141382,vdevice-host-name,dns,823.25,13-02-2019 6:00
141457,vdevice-host-name,dns,911.75,13-02-2019 6:05
141499,vdevice-host-name,dns,1078.75,13-02-2019 6:10
141527,vdevice-host-name,dns,1346.5,13-02-2019 6:15
141592,vdevice-host-name,dns,1084.75,13-02-2019 6:20
141625,vdevice-host-name,dns,917.5,13-02-2019 6:25
141689,vdevice-host-name,dns,782.75,13-02-2019 6:30
141730,vdevice-host-name,dns,901.375,13-02-2019 6:35
141742,vdevice-host-name,dns,923.625,13-02-2019 6:40
141813,vdevice-host-name,dns,1442.25,13-02-2019 6:45
141845,vdevice-host-name,dns,859.125,13-02-2019 6:50
141876,vdevice-host-name,dns,1069.25,13-02-2019 6:55
141936,vdevice-host-name,dns,833.25,13-02-2019 7:00
141973,vdevice-host-name,dns,796.375,13-02-2019 7:05
142008,vdevice-host-name,dns,997.625,13-02-2019 7:10
142083,vdevice-host-name,dns,1237.75,13-02-2019 7:15
142125,vdevice-host-name,dns,1269.875,13-02-2019 7:20
142155,vdevice-host-name,dns,1040.875,13-02-2019 7:25
142198,vdevice-host-name,dns,741.75,13-02-2019 7:30
142274,vdevice-host-name,dns,813.875,13-02-2019 7:35
142297,vdevice-host-name,dns,984.125,13-02-2019 7:40
142347,vdevice-host-name,dns,1191.25,13-02-2019 7:45
142381,vdevice-host-name,dns,831.375,13-02-2019 7:50
142433,vdevice-host-name,dns,1198.25,13-02-2019 7:55
142497,vdevice-host-name,dns,938.25,13-02-2019 8:00
142526,vdevice-host-name,dns,690.625,13-02-2019 8:05
142580,vdevice-host-name,dns,1196.5,13-02-2019 8:10
142616,vdevice-host-name,dns,1065.75,13-02-2019 8:15
142673,vdevice-host-name,dns,1017.125,13-02-2019 8:20
142724,vdevice-host-name,dns,1070.125,13-02-2019 8:25
142756,vdevice-host-name,dns,807.75,13-02-2019 8:30
142796,vdevice-host-name,dns,679.875,13-02-2019 8:35
142849,vdevice-host-name,dns,1044.125,13-02-2019 8:40
142876,vdevice-host-name,dns,1092,13-02-2019 8:45
142911,vdevice-host-name,dns,872.125,13-02-2019 8:50
142991,vdevice-host-name,dns,1175.5,13-02-2019 8:55
143032,vdevice-host-name,dns,899,13-02-2019 9:00
143058,vdevice-host-name,dns,842.375,13-02-2019 9:05
143127,vdevice-host-name,dns,1162.75,13-02-2019 9:10
143164,vdevice-host-name,dns,1277,13-02-2019 9:15
143184,vdevice-host-name,dns,1127.75,13-02-2019 9:20
143259,vdevice-host-name,dns,1063.75,13-02-2019 9:25
143268,vdevice-host-name,dns,759.125,13-02-2019 9:30
143347,vdevice-host-name,dns,814.625,13-02-2019 9:35
143379,vdevice-host-name,dns,1144,13-02-2019 9:40
143428,vdevice-host-name,dns,1232.875,13-02-2019 9:45
143465,vdevice-host-name,dns,993.875,13-02-2019 9:50
143531,vdevice-host-name,dns,1332.125,13-02-2019 9:55
143559,vdevice-host-name,dns,968.625,13-02-2019 10:00
143584,vdevice-host-name,dns,729.625,13-02-2019 10:05
143667,vdevice-host-name,dns,950,13-02-2019 10:10
143700,vdevice-host-name,dns,1935.625,13-02-2019 10:15
143742,vdevice-host-name,dns,929.625,13-02-2019 10:20
143786,vdevice-host-name,dns,1066,13-02-2019 10:25
143818,vdevice-host-name,dns,945.875,13-02-2019 10:30
143854,vdevice-host-name,dns,896.625,13-02-2019 10:35
143941,vdevice-host-name,dns,1187.75,13-02-2019 10:40
143955,vdevice-host-name,dns,1222.875,13-02-2019 10:45
144032,vdevice-host-name,dns,23420.75,13-02-2019 10:50
144059,vdevice-host-name,dns,2176.875,13-02-2019 10:55
144091,vdevice-host-name,dns,2519.125,13-02-2019 11:00
144133,vdevice-host-name,dns,2175.5,13-02-2019 11:05
144170,vdevice-host-name,dns,2377.875,13-02-2019 11:10
144220,vdevice-host-name,dns,2036.375,13-02-2019 11:15
144306,vdevice-host-name,dns,2300.5,13-02-2019 11:20
144349,vdevice-host-name,dns,2212.875,13-02-2019 11:25
144389,vdevice-host-name,dns,2709.125,13-02-2019 11:30
144445,vdevice-host-name,dns,2310.5,13-02-2019 11:35
144469,vdevice-host-name,dns,2064.625,13-02-2019 11:40
144521,vdevice-host-name,dns,2906.875,13-02-2019 11:45
144544,vdevice-host-name,dns,3142.75,13-02-2019 11:50
144590,vdevice-host-name,dns,2773,13-02-2019 11:55
144673,vdevice-host-name,dns,2807.125,13-02-2019 12:00
144679,vdevice-host-name,dns,2208.375,13-02-2019 12:05
144743,vdevice-host-name,dns,2380.25,13-02-2019 12:10
144813,vdevice-host-name,dns,2833,13-02-2019 12:15
144839,vdevice-host-name,dns,2756.625,13-02-2019 12:20
144861,vdevice-host-name,dns,2710.625,13-02-2019 12:25
144951,vdevice-host-name,dns,2936,13-02-2019 12:30
144964,vdevice-host-name,dns,2198.625,13-02-2019 12:35
145010,vdevice-host-name,dns,2459.125,13-02-2019 12:40
145076,vdevice-host-name,dns,2470,13-02-2019 12:45
145132,vdevice-host-name,dns,2610.125,13-02-2019 12:50
145173,vdevice-host-name,dns,2191.75,13-02-2019 12:55
145224,vdevice-host-name,dns,2173.25,13-02-2019 13:00
145255,vdevice-host-name,dns,2029.125,13-02-2019 13:05
145282,vdevice-host-name,dns,2289.375,13-02-2019 13:10
145352,vdevice-host-name,dns,2181,13-02-2019 13:15
145386,vdevice-host-name,dns,2322,13-02-2019 13:20
145423,vdevice-host-name,dns,2347.125,13-02-2019 13:25
145482,vdevice-host-name,dns,2081.125,13-02-2019 13:30
145531,vdevice-host-name,dns,2390.125,13-02-2019 13:35
145561,vdevice-host-name,dns,2601.875,13-02-2019 13:40
145614,vdevice-host-name,dns,2532.5,13-02-2019 13:45
145644,vdevice-host-name,dns,3363.875,13-02-2019 13:50
145720,vdevice-host-name,dns,2409,13-02-2019 13:55
145741,vdevice-host-name,dns,3006.5,13-02-2019 14:00
145800,vdevice-host-name,dns,2875.875,13-02-2019 14:05
145849,vdevice-host-name,dns,2422.375,13-02-2019 14:10
145907,vdevice-host-name,dns,2831.5,13-02-2019 14:15
145933,vdevice-host-name,dns,3013,13-02-2019 14:20
146008,vdevice-host-name,dns,3079.375,13-02-2019 14:25
146018,vdevice-host-name,dns,2879,13-02-2019 14:30
146098,vdevice-host-name,dns,2851.375,13-02-2019 14:35
146118,vdevice-host-name,dns,3145.125,13-02-2019 14:40
146150,vdevice-host-name,dns,2800.25,13-02-2019 14:45
146194,vdevice-host-name,dns,2889.125,13-02-2019 14:50
146249,vdevice-host-name,dns,2908,13-02-2019 14:55
146289,vdevice-host-name,dns,2959.5,13-02-2019 15:00
146337,vdevice-host-name,dns,2967.375,13-02-2019 15:05
146389,vdevice-host-name,dns,3052.625,13-02-2019 15:10
146467,vdevice-host-name,dns,2987.25,13-02-2019 15:15
146490,vdevice-host-name,dns,2529.125,13-02-2019 15:20
146546,vdevice-host-name,dns,715.625,13-02-2019 15:25
146565,vdevice-host-name,dns,871.25,13-02-2019 15:30
146617,vdevice-host-name,dns,844.125,13-02-2019 15:35
146687,vdevice-host-name,dns,1040.375,13-02-2019 15:40
146740,vdevice-host-name,dns,884.75,13-02-2019 15:45
146754,vdevice-host-name,dns,1191.625,13-02-2019 15:50
146796,vdevice-host-name,dns,832.25,13-02-2019 15:55
146868,vdevice-host-name,dns,725.25,13-02-2019 16:00
146925,vdevice-host-name,dns,688.625,13-02-2019 16:05
