,Hostname,Application,Utilization(kb),Timestamp
350851,vdevice-host-name,new_relic,1.35,2/27/2019 3:15
350864,vdevice-host-name,dns,0.51,2/27/2019 3:20
350887,vdevice-host-name,https,6.11,2/27/2019 3:20
350903,vdevice-host-name,salesforce,2.74,2/27/2019 3:20
350912,vdevice-host-name,new_relic,1.36,2/27/2019 3:20
350926,vdevice-host-name,https,6.69,2/27/2019 3:25
350933,vdevice-host-name,salesforce,1.96,2/27/2019 3:25
350958,vdevice-host-name,dns,0.68,2/27/2019 3:25
350966,vdevice-host-name,new_relic,1.36,2/27/2019 3:25
350970,vdevice-host-name,https,6.14,2/27/2019 3:30
350999,vdevice-host-name,new_relic,1.35,2/27/2019 3:30
351002,vdevice-host-name,dns,0.46,2/27/2019 3:30
351012,vdevice-host-name,salesforce,2.56,2/27/2019 3:30
351053,vdevice-host-name,dns,0.63,2/27/2019 3:35
351056,vdevice-host-name,salesforce,1.97,2/27/2019 3:35
351061,vdevice-host-name,https,6.7,2/27/2019 3:35
351070,vdevice-host-name,new_relic,1.46,2/27/2019 3:35
351075,vdevice-host-name,dns,0.78,2/27/2019 3:40
351085,vdevice-host-name,new_relic,1.37,2/27/2019 3:40
351099,vdevice-host-name,salesforce,1.94,2/27/2019 3:40
351110,vdevice-host-name,https,5.38,2/27/2019 3:40
351133,vdevice-host-name,salesforce,2.57,2/27/2019 3:45
351138,vdevice-host-name,new_relic,1.36,2/27/2019 3:45
351163,vdevice-host-name,https,7.45,2/27/2019 3:45
351168,vdevice-host-name,dns,0.98,2/27/2019 3:45
351184,vdevice-host-name,https,6.52,2/27/2019 3:50
351187,vdevice-host-name,salesforce,2.78,2/27/2019 3:50
351214,vdevice-host-name,dns,0.53,2/27/2019 3:50
351216,vdevice-host-name,new_relic,0.61,2/27/2019 3:50
351238,vdevice-host-name,dns,0.41,2/27/2019 3:55
351271,vdevice-host-name,https,5.29,2/27/2019 3:55
351272,vdevice-host-name,salesforce,2.62,2/27/2019 3:55
351278,vdevice-host-name,new_relic,1.35,2/27/2019 3:55
351288,vdevice-host-name,https,6.95,2/27/2019 4:00
351301,vdevice-host-name,dns,0.66,2/27/2019 4:00
351303,vdevice-host-name,new_relic,1.35,2/27/2019 4:00
351324,vdevice-host-name,salesforce,1.94,2/27/2019 4:00
351340,vdevice-host-name,salesforce,3.1,2/27/2019 4:05
351372,vdevice-host-name,new_relic,1.36,2/27/2019 4:05
351383,vdevice-host-name,https,7.44,2/27/2019 4:05
351391,vdevice-host-name,dns,0.55,2/27/2019 4:05
351392,vdevice-host-name,dns,0.82,2/27/2019 4:10
351407,vdevice-host-name,new_relic,1.37,2/27/2019 4:10
351423,vdevice-host-name,salesforce,3.06,2/27/2019 4:10
351441,vdevice-host-name,https,5.26,2/27/2019 4:10
351463,vdevice-host-name,https,6.55,2/27/2019 4:15
351467,vdevice-host-name,salesforce,2.56,2/27/2019 4:15
351477,vdevice-host-name,new_relic,1.36,2/27/2019 4:15
351496,vdevice-host-name,dns,0.98,2/27/2019 4:15
351525,vdevice-host-name,new_relic,1.37,2/27/2019 4:20
351532,vdevice-host-name,dns,0.42,2/27/2019 4:20
351547,vdevice-host-name,salesforce,2.56,2/27/2019 4:20
351549,vdevice-host-name,https,6.06,2/27/2019 4:20
351560,vdevice-host-name,new_relic,0.61,2/27/2019 4:25
351567,vdevice-host-name,salesforce,2.56,2/27/2019 4:25
351583,vdevice-host-name,https,5.92,2/27/2019 4:25
351585,vdevice-host-name,dns,0.65,2/27/2019 4:25
351631,vdevice-host-name,dns,0.59,2/27/2019 4:30
351635,vdevice-host-name,salesforce,2.55,2/27/2019 4:30
351638,vdevice-host-name,https,6.3,2/27/2019 4:30
351654,vdevice-host-name,new_relic,1.35,2/27/2019 4:30
351658,vdevice-host-name,https,6.48,2/27/2019 4:35
351673,vdevice-host-name,new_relic,1.36,2/27/2019 4:35
351674,vdevice-host-name,salesforce,2.57,2/27/2019 4:35
351688,vdevice-host-name,dns,0.56,2/27/2019 4:35
351724,vdevice-host-name,new_relic,1.35,2/27/2019 4:40
351726,vdevice-host-name,https,4.9,2/27/2019 4:40
351735,vdevice-host-name,dns,0.88,2/27/2019 4:40
351755,vdevice-host-name,salesforce,2.44,2/27/2019 4:40
351767,vdevice-host-name,salesforce,2.56,2/27/2019 4:45
351783,vdevice-host-name,dns,1.03,2/27/2019 4:45
351805,vdevice-host-name,new_relic,1.35,2/27/2019 4:45
351814,vdevice-host-name,https,8.56,2/27/2019 4:45
351842,vdevice-host-name,salesforce,2.56,2/27/2019 4:50
351847,vdevice-host-name,https,6.25,2/27/2019 4:50
351850,vdevice-host-name,dns,0.55,2/27/2019 4:50
351851,vdevice-host-name,new_relic,1.36,2/27/2019 4:50
351879,vdevice-host-name,dns,0.61,2/27/2019 4:55
351898,vdevice-host-name,new_relic,1.36,2/27/2019 4:55
351913,vdevice-host-name,salesforce,2.45,2/27/2019 4:55
351914,vdevice-host-name,https,6.09,2/27/2019 4:55
351932,vdevice-host-name,new_relic,1.35,2/27/2019 5:00
351940,vdevice-host-name,https,6.22,2/27/2019 5:00
351971,vdevice-host-name,salesforce,2.55,2/27/2019 5:00
351972,vdevice-host-name,dns,0.46,2/27/2019 5:00
351986,vdevice-host-name,new_relic,1.35,2/27/2019 5:05
351990,vdevice-host-name,https,6.64,2/27/2019 5:05
352000,vdevice-host-name,salesforce,3.05,2/27/2019 5:05
352025,vdevice-host-name,dns,0.58,2/27/2019 5:05
352035,vdevice-host-name,salesforce,2.55,2/27/2019 5:10
352038,vdevice-host-name,https,5.05,2/27/2019 5:10
352062,vdevice-host-name,dns,0.88,2/27/2019 5:10
352071,vdevice-host-name,new_relic,0.98,2/27/2019 5:10
352096,vdevice-host-name,new_relic,1.35,2/27/2019 5:15
352105,vdevice-host-name,dns,0.99,2/27/2019 5:15
352124,vdevice-host-name,https,6.82,2/27/2019 5:15
352130,vdevice-host-name,salesforce,2.55,2/27/2019 5:15
352153,vdevice-host-name,https,7.19,2/27/2019 5:20
352155,vdevice-host-name,new_relic,0.98,2/27/2019 5:20
352177,vdevice-host-name,salesforce,2.56,2/27/2019 5:20
352183,vdevice-host-name,dns,0.55,2/27/2019 5:20
352190,vdevice-host-name,salesforce,2.56,2/27/2019 5:25
352191,vdevice-host-name,https,5.42,2/27/2019 5:25
352220,vdevice-host-name,dns,0.48,2/27/2019 5:25
352234,vdevice-host-name,new_relic,1.35,2/27/2019 5:25
352243,vdevice-host-name,salesforce,1.96,2/27/2019 5:30
352248,vdevice-host-name,dns,0.6,2/27/2019 5:30
352251,vdevice-host-name,https,6.85,2/27/2019 5:30
352267,vdevice-host-name,new_relic,1.35,2/27/2019 5:30
352313,vdevice-host-name,salesforce,3.04,2/27/2019 5:35
352315,vdevice-host-name,new_relic,0.98,2/27/2019 5:35
352320,vdevice-host-name,dns,0.55,2/27/2019 5:35
352338,vdevice-host-name,https,7.64,2/27/2019 5:35
352365,vdevice-host-name,new_relic,1.35,2/27/2019 5:40
352371,vdevice-host-name,salesforce,2.56,2/27/2019 5:40
352375,vdevice-host-name,https,5.26,2/27/2019 5:40
352384,vdevice-host-name,dns,0.93,2/27/2019 5:40
352425,vdevice-host-name,https,9.09,2/27/2019 5:45
352426,vdevice-host-name,dns,0.96,2/27/2019 5:45
352433,vdevice-host-name,salesforce,3.05,2/27/2019 5:45
352447,vdevice-host-name,new_relic,1.42,2/27/2019 5:45
352454,vdevice-host-name,dns,0.45,2/27/2019 5:50
352494,vdevice-host-name,https,6.45,2/27/2019 5:50
352498,vdevice-host-name,new_relic,0.97,2/27/2019 5:50
352499,vdevice-host-name,salesforce,1.93,2/27/2019 5:50
352509,vdevice-host-name,dns,0.52,2/27/2019 5:55
352518,vdevice-host-name,salesforce,1.95,2/27/2019 5:55
352532,vdevice-host-name,https,5.41,2/27/2019 5:55
352542,vdevice-host-name,new_relic,1.35,2/27/2019 5:55
352559,vdevice-host-name,https,6.84,2/27/2019 6:00
352570,vdevice-host-name,new_relic,1.37,2/27/2019 6:00
352584,vdevice-host-name,dns,0.57,2/27/2019 6:00
352596,vdevice-host-name,salesforce,2.45,2/27/2019 6:00
352613,vdevice-host-name,salesforce,2.86,2/27/2019 6:05
352617,vdevice-host-name,new_relic,1.37,2/27/2019 6:05
352652,vdevice-host-name,dns,1.1,2/27/2019 6:05
352656,vdevice-host-name,https,7.88,2/27/2019 6:05
352684,vdevice-host-name,salesforce,2.74,2/27/2019 6:10
352687,vdevice-host-name,new_relic,1.36,2/27/2019 6:10
352698,vdevice-host-name,https,6.91,2/27/2019 6:10
352710,vdevice-host-name,dns,0.55,2/27/2019 6:10
352729,vdevice-host-name,https,7.21,2/27/2019 6:15
352742,vdevice-host-name,salesforce,2.55,2/27/2019 6:15
352747,vdevice-host-name,new_relic,1.34,2/27/2019 6:15
352765,vdevice-host-name,dns,0.89,2/27/2019 6:15
352784,vdevice-host-name,new_relic,0.98,2/27/2019 6:20
352793,vdevice-host-name,dns,0.54,2/27/2019 6:20
352798,vdevice-host-name,salesforce,2.56,2/27/2019 6:20
352804,vdevice-host-name,https,5.55,2/27/2019 6:20
352833,vdevice-host-name,https,6.8,2/27/2019 6:25
352838,vdevice-host-name,dns,0.57,2/27/2019 6:25
352858,vdevice-host-name,new_relic,1.36,2/27/2019 6:25
352872,vdevice-host-name,salesforce,1.95,2/27/2019 6:25
352877,vdevice-host-name,https,6.47,2/27/2019 6:30
352892,vdevice-host-name,dns,0.5,2/27/2019 6:30
352901,vdevice-host-name,new_relic,1.35,2/27/2019 6:30
352902,vdevice-host-name,salesforce,1.95,2/27/2019 6:30
352937,vdevice-host-name,dns,0.93,2/27/2019 6:35
352950,vdevice-host-name,new_relic,1.37,2/27/2019 6:35
352955,vdevice-host-name,https,6.38,2/27/2019 6:35
352959,vdevice-host-name,salesforce,3.05,2/27/2019 6:35
352987,vdevice-host-name,https,6.52,2/27/2019 6:40
353019,vdevice-host-name,dns,0.55,2/27/2019 6:40
353025,vdevice-host-name,new_relic,0.56,2/27/2019 6:40
353029,vdevice-host-name,salesforce,2.56,2/27/2019 6:40
353043,vdevice-host-name,dns,0.97,2/27/2019 6:45
353049,vdevice-host-name,new_relic,1.35,2/27/2019 6:45
353050,vdevice-host-name,https,7.95,2/27/2019 6:45
353069,vdevice-host-name,salesforce,2.78,2/27/2019 6:45
353104,vdevice-host-name,salesforce,1.93,2/27/2019 6:50
353109,vdevice-host-name,new_relic,1.36,2/27/2019 6:50
353110,vdevice-host-name,https,6.19,2/27/2019 6:50
353131,vdevice-host-name,dns,0.38,2/27/2019 6:50
353158,vdevice-host-name,new_relic,1.35,2/27/2019 6:55
353160,vdevice-host-name,https,6.45,2/27/2019 6:55
353163,vdevice-host-name,salesforce,3.04,2/27/2019 6:55
353173,vdevice-host-name,dns,0.46,2/27/2019 6:55
353216,vdevice-host-name,https,5.72,2/27/2019 7:00
353221,vdevice-host-name,new_relic,0.6,2/27/2019 7:00
353240,vdevice-host-name,dns,0.48,2/27/2019 7:00
353241,vdevice-host-name,salesforce,2.57,2/27/2019 7:00
353269,vdevice-host-name,dns,0.4,2/27/2019 7:05
353282,vdevice-host-name,https,6.88,2/27/2019 7:05
353286,vdevice-host-name,new_relic,1.36,2/27/2019 7:05
353291,vdevice-host-name,salesforce,2.56,2/27/2019 7:05
353309,vdevice-host-name,dns,1.08,2/27/2019 7:10
353316,vdevice-host-name,https,6.47,2/27/2019 7:10
353336,vdevice-host-name,salesforce,3.05,2/27/2019 7:10
353343,vdevice-host-name,new_relic,0.97,2/27/2019 7:10
353355,vdevice-host-name,https,5.91,2/27/2019 7:15
353358,vdevice-host-name,dns,0.96,2/27/2019 7:15
353359,vdevice-host-name,salesforce,1.96,2/27/2019 7:15
353368,vdevice-host-name,new_relic,2.15,2/27/2019 7:15
353410,vdevice-host-name,salesforce,2.55,2/27/2019 7:20
353417,vdevice-host-name,new_relic,0.56,2/27/2019 7:20
353427,vdevice-host-name,https,6.19,2/27/2019 7:20
353447,vdevice-host-name,dns,0.56,2/27/2019 7:20
353465,vdevice-host-name,new_relic,1.36,2/27/2019 7:25
353493,vdevice-host-name,https,6.97,2/27/2019 7:25
353500,vdevice-host-name,dns,0.68,2/27/2019 7:25
353505,vdevice-host-name,salesforce,2.57,2/27/2019 7:25
353512,vdevice-host-name,dns,0.52,2/27/2019 7:30
353513,vdevice-host-name,new_relic,0.98,2/27/2019 7:30
353536,vdevice-host-name,https,5.69,2/27/2019 7:30
353562,vdevice-host-name,salesforce,1.96,2/27/2019 7:30
353565,vdevice-host-name,salesforce,2.55,2/27/2019 7:35
353567,vdevice-host-name,new_relic,1.36,2/27/2019 7:35
353570,vdevice-host-name,https,6.82,2/27/2019 7:35
353605,vdevice-host-name,dns,0.43,2/27/2019 7:35
353622,vdevice-host-name,salesforce,2.54,2/27/2019 7:40
353629,vdevice-host-name,dns,0.92,2/27/2019 7:40
353652,vdevice-host-name,new_relic,1.35,2/27/2019 7:40
353663,vdevice-host-name,https,6.43,2/27/2019 7:40
353692,vdevice-host-name,dns,1.09,2/27/2019 7:45
353699,vdevice-host-name,new_relic,1.42,2/27/2019 7:45
353708,vdevice-host-name,salesforce,2.45,2/27/2019 7:45
353721,vdevice-host-name,https,6.69,2/27/2019 7:45
353737,vdevice-host-name,dns,0.46,2/27/2019 7:50
353753,vdevice-host-name,new_relic,1.36,2/27/2019 7:50
353755,vdevice-host-name,https,6.85,2/27/2019 7:50
353759,vdevice-host-name,salesforce,1.82,2/27/2019 7:50
353787,vdevice-host-name,dns,0.5,2/27/2019 7:55
353794,vdevice-host-name,https,6.12,2/27/2019 7:55
353825,vdevice-host-name,salesforce,2.55,2/27/2019 7:55
353826,vdevice-host-name,new_relic,1.35,2/27/2019 7:55
353860,vdevice-host-name,https,6.12,2/27/2019 8:00
353863,vdevice-host-name,salesforce,2.55,2/27/2019 8:00
353874,vdevice-host-name,new_relic,1.36,2/27/2019 8:00
353882,vdevice-host-name,dns,0.53,2/27/2019 8:00
353885,vdevice-host-name,https,6.44,2/27/2019 8:05
353906,vdevice-host-name,new_relic,1.43,2/27/2019 8:05
353920,vdevice-host-name,dns,0.59,2/27/2019 8:05
353924,vdevice-host-name,salesforce,2.55,2/27/2019 8:05
353938,vdevice-host-name,dns,0.95,2/27/2019 8:10
353939,vdevice-host-name,https,6.16,2/27/2019 8:10
353972,vdevice-host-name,new_relic,0.99,2/27/2019 8:10
353978,vdevice-host-name,salesforce,2.51,2/27/2019 8:10
353989,vdevice-host-name,dns,0.93,2/27/2019 8:15
353993,vdevice-host-name,https,5.99,2/27/2019 8:15
353998,vdevice-host-name,salesforce,2.16,2/27/2019 8:15
354018,vdevice-host-name,new_relic,1.93,2/27/2019 8:15
354043,vdevice-host-name,https,6.09,2/27/2019 8:20
354045,vdevice-host-name,dns,0.55,2/27/2019 8:20
354046,vdevice-host-name,new_relic,1.11,2/27/2019 8:20
354078,vdevice-host-name,salesforce,2.69,2/27/2019 8:20
354117,vdevice-host-name,dns,0.5,2/27/2019 8:25
354124,vdevice-host-name,https,7.08,2/27/2019 8:25
354137,vdevice-host-name,salesforce,1.96,2/27/2019 8:25
354142,vdevice-host-name,new_relic,1.49,2/27/2019 8:25
354171,vdevice-host-name,salesforce,2.56,2/27/2019 8:30
354172,vdevice-host-name,new_relic,0.99,2/27/2019 8:30
354174,vdevice-host-name,dns,0.53,2/27/2019 8:30
354179,vdevice-host-name,https,6.85,2/27/2019 8:30
354209,vdevice-host-name,https,6.68,2/27/2019 8:35
354211,vdevice-host-name,salesforce,1.95,2/27/2019 8:35
354212,vdevice-host-name,dns,0.8,2/27/2019 8:35
354221,vdevice-host-name,new_relic,1.35,2/27/2019 8:35
354273,vdevice-host-name,salesforce,2.52,2/27/2019 8:40
354279,vdevice-host-name,dns,0.4,2/27/2019 8:40
354280,vdevice-host-name,new_relic,1.49,2/27/2019 8:40
354302,vdevice-host-name,https,5.98,2/27/2019 8:40
354319,vdevice-host-name,dns,1.39,2/27/2019 8:45
354331,vdevice-host-name,new_relic,1.35,2/27/2019 8:45
354339,vdevice-host-name,https,7.59,2/27/2019 8:45
354356,vdevice-host-name,salesforce,2.55,2/27/2019 8:45
354374,vdevice-host-name,salesforce,2.63,2/27/2019 8:50
354381,vdevice-host-name,new_relic,1.36,2/27/2019 8:50
354382,vdevice-host-name,dns,0.45,2/27/2019 8:50
354403,vdevice-host-name,https,6.74,2/27/2019 8:50
354415,vdevice-host-name,new_relic,1.49,2/27/2019 8:55
354437,vdevice-host-name,salesforce,2.56,2/27/2019 8:55
354461,vdevice-host-name,dns,0.4,2/27/2019 8:55
354462,vdevice-host-name,https,6.96,2/27/2019 8:55
354471,vdevice-host-name,https,7.18,2/27/2019 9:00
354505,vdevice-host-name,dns,0.45,2/27/2019 9:00
354513,vdevice-host-name,salesforce,2.06,2/27/2019 9:00
354515,vdevice-host-name,new_relic,1.35,2/27/2019 9:00
354520,vdevice-host-name,https,5.9,2/27/2019 9:05
354540,vdevice-host-name,salesforce,3.04,2/27/2019 9:05
354553,vdevice-host-name,new_relic,1.35,2/27/2019 9:05
354555,vdevice-host-name,dns,0.83,2/27/2019 9:05
354572,vdevice-host-name,dns,0.44,2/27/2019 9:10
354588,vdevice-host-name,new_relic,1.36,2/27/2019 9:10
354590,vdevice-host-name,salesforce,2.56,2/27/2019 9:10
354592,vdevice-host-name,https,6.81,2/27/2019 9:10
354628,vdevice-host-name,https,6.18,2/27/2019 9:15
354641,vdevice-host-name,dns,0.91,2/27/2019 9:15
354675,vdevice-host-name,new_relic,1.35,2/27/2019 9:15
354677,vdevice-host-name,salesforce,1.96,2/27/2019 9:15
354684,vdevice-host-name,salesforce,1.96,2/27/2019 9:20
354685,vdevice-host-name,https,5.9,2/27/2019 9:20
354703,vdevice-host-name,dns,0.52,2/27/2019 9:20
354708,vdevice-host-name,new_relic,1.35,2/27/2019 9:20
354750,vdevice-host-name,https,6.27,2/27/2019 9:25
354757,vdevice-host-name,new_relic,1.35,2/27/2019 9:25
354768,vdevice-host-name,dns,0.44,2/27/2019 9:25
354779,vdevice-host-name,salesforce,2.54,2/27/2019 9:25
354786,vdevice-host-name,https,5.98,2/27/2019 9:30
354800,vdevice-host-name,new_relic,1.36,2/27/2019 9:30
354809,vdevice-host-name,dns,0.47,2/27/2019 9:30
354822,vdevice-host-name,salesforce,2.55,2/27/2019 9:30
354843,vdevice-host-name,dns,1.03,2/27/2019 9:35
354851,vdevice-host-name,https,6.89,2/27/2019 9:35
354860,vdevice-host-name,new_relic,1.35,2/27/2019 9:35
354864,vdevice-host-name,salesforce,2.45,2/27/2019 9:35
354909,vdevice-host-name,new_relic,1.36,2/27/2019 9:40
354915,vdevice-host-name,salesforce,1.94,2/27/2019 9:40
354926,vdevice-host-name,dns,0.58,2/27/2019 9:40
354938,vdevice-host-name,https,5.85,2/27/2019 9:40
354954,vdevice-host-name,salesforce,2.57,2/27/2019 9:45
354971,vdevice-host-name,https,8.36,2/27/2019 9:45
354977,vdevice-host-name,dns,1.04,2/27/2019 9:45
354986,vdevice-host-name,new_relic,1.36,2/27/2019 9:45
355008,vdevice-host-name,salesforce,1.83,2/27/2019 9:50
355020,vdevice-host-name,https,7.3,2/27/2019 9:50
355030,vdevice-host-name,dns,0.35,2/27/2019 9:50
355034,vdevice-host-name,new_relic,0.79,2/27/2019 9:50
355058,vdevice-host-name,salesforce,4.42,2/27/2019 9:55
355071,vdevice-host-name,new_relic,1.65,2/27/2019 9:55
355073,vdevice-host-name,https,4.65,2/27/2019 9:55
355095,vdevice-host-name,dns,0.83,2/27/2019 9:55
355106,vdevice-host-name,salesforce,0.8,2/27/2019 10:00
355141,vdevice-host-name,https,8.44,2/27/2019 10:00
355145,vdevice-host-name,new_relic,0,2/27/2019 10:00
355149,vdevice-host-name,dns,1.72,2/27/2019 10:00
355156,vdevice-host-name,salesforce,2.03,2/27/2019 10:05
355157,vdevice-host-name,https,5.8,2/27/2019 10:05
355166,vdevice-host-name,new_relic,2.05,2/27/2019 10:05
355176,vdevice-host-name,dns,0.94,2/27/2019 10:05
355214,vdevice-host-name,dns,0.39,2/27/2019 10:10
355249,vdevice-host-name,new_relic,1.42,2/27/2019 10:10
355252,vdevice-host-name,https,7.27,2/27/2019 10:10
355259,vdevice-host-name,salesforce,2.61,2/27/2019 10:10
355283,vdevice-host-name,dns,0.88,2/27/2019 10:15
355288,vdevice-host-name,new_relic,0.79,2/27/2019 10:15
355290,vdevice-host-name,https,7.35,2/27/2019 10:15
355291,vdevice-host-name,salesforce,2.62,2/27/2019 10:15
355322,vdevice-host-name,dns,0.69,2/27/2019 10:20
355343,vdevice-host-name,https,5.79,2/27/2019 10:20
355347,vdevice-host-name,salesforce,2.64,2/27/2019 10:20
355364,vdevice-host-name,new_relic,1.36,2/27/2019 10:20
355378,vdevice-host-name,dns,0.66,2/27/2019 10:25
355381,vdevice-host-name,new_relic,1.49,2/27/2019 10:25
355402,vdevice-host-name,salesforce,1.79,2/27/2019 10:25
355416,vdevice-host-name,https,3.65,2/27/2019 10:25
355421,vdevice-host-name,salesforce,0,2/27/2019 10:30
355440,vdevice-host-name,https,0.33,2/27/2019 10:30
355456,vdevice-host-name,dns,1.81,2/27/2019 10:30
355472,vdevice-host-name,new_relic,0,2/27/2019 10:30
355477,vdevice-host-name,new_relic,0,2/27/2019 10:35
355492,vdevice-host-name,https,0,2/27/2019 10:35
355500,vdevice-host-name,salesforce,0,2/27/2019 10:35
355518,vdevice-host-name,dns,1.86,2/27/2019 10:35
355548,vdevice-host-name,https,0.75,2/27/2019 10:40
355566,vdevice-host-name,new_relic,0,2/27/2019 10:40
355574,vdevice-host-name,salesforce,1.08,2/27/2019 10:40
355578,vdevice-host-name,dns,2.37,2/27/2019 10:40
355590,vdevice-host-name,https,7.3,2/27/2019 10:45
355598,vdevice-host-name,salesforce,3.44,2/27/2019 10:45
355607,vdevice-host-name,dns,1.2,2/27/2019 10:45
355624,vdevice-host-name,new_relic,1.36,2/27/2019 10:45
355638,vdevice-host-name,new_relic,1.35,2/27/2019 10:50
355642,vdevice-host-name,dns,0.47,2/27/2019 10:50
355650,vdevice-host-name,https,6.47,2/27/2019 10:50
355680,vdevice-host-name,salesforce,2.56,2/27/2019 10:50
355690,vdevice-host-name,new_relic,1.36,2/27/2019 10:55
355701,vdevice-host-name,dns,0.57,2/27/2019 10:55
355715,vdevice-host-name,https,6.64,2/27/2019 10:55
355717,vdevice-host-name,salesforce,3.05,2/27/2019 10:55
355742,vdevice-host-name,salesforce,1.76,2/27/2019 11:00
355772,vdevice-host-name,new_relic,1.35,2/27/2019 11:00
355773,vdevice-host-name,https,5.91,2/27/2019 11:00
355780,vdevice-host-name,dns,0.6,2/27/2019 11:00
355806,vdevice-host-name,salesforce,3.88,2/27/2019 11:05
355807,vdevice-host-name,dns,0.95,2/27/2019 11:05
355822,vdevice-host-name,https,7.68,2/27/2019 11:05
355840,vdevice-host-name,new_relic,1.45,2/27/2019 11:05
355851,vdevice-host-name,https,5.71,2/27/2019 11:10
355875,vdevice-host-name,new_relic,1.35,2/27/2019 11:10
355881,vdevice-host-name,salesforce,2.56,2/27/2019 11:10
355883,vdevice-host-name,dns,0.46,2/27/2019 11:10
355902,vdevice-host-name,https,6.84,2/27/2019 11:15
355907,vdevice-host-name,new_relic,1.35,2/27/2019 11:15
355929,vdevice-host-name,salesforce,1.96,2/27/2019 11:15
355943,vdevice-host-name,dns,0.91,2/27/2019 11:15
355965,vdevice-host-name,new_relic,1.36,2/27/2019 11:20
355974,vdevice-host-name,dns,0.48,2/27/2019 11:20
355980,vdevice-host-name,salesforce,3.05,2/27/2019 11:20
355986,vdevice-host-name,https,6.65,2/27/2019 11:20
356003,vdevice-host-name,https,6.45,2/27/2019 11:25
356024,vdevice-host-name,new_relic,1.35,2/27/2019 11:25
356050,vdevice-host-name,salesforce,1.35,2/27/2019 11:25
356053,vdevice-host-name,dns,0.42,2/27/2019 11:25
356069,vdevice-host-name,dns,0.6,2/27/2019 11:30
